Country,SiteID,SiteName,StudyNumber,Measure_Year,Measure_Month,Measure_DOY,Lat_Original,Long_Original,Latitude,Longitude,RS_Paper,RS_Norm,Tsoil(C),SoilMoisture(%),Meas_Method,IGBP_FromPaper,Ecosystem_type,Leaf_habit,DOY_Frequency,Tm,Comments
China,CN-BTM,Baotianman Henan,20003,2005,8,218,33.466,111.916,33.25,111.75,5.287,5.481,21.569,28.921,IRGA,EBF,,,10,24.2,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,8,224,33.466,111.916,33.25,111.75,4.048,4.196,15.684,36.198,IRGA,EBF,,,10,24.2,Site I
China,CN-BTM,Baotianman Henan,20003,2005,8,230,33.466,111.916,33.25,111.75,4.538,4.705,18.879,28.351,IRGA,EBF,,,10,24.2,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,8,230,33.466,111.916,33.25,111.75,2.621,2.717,15.58,39.617,IRGA,EBF,,,10,24.2,Site V
China,CN-BTM,Baotianman Henan,20003,2005,8,232,33.466,111.916,33.25,111.75,4.226,4.381,19.631,36.026,IRGA,EBF,,,10,24.2,Site III
China,CN-BTM,Baotianman Henan,20003,2005,8,232,33.466,111.916,33.25,111.75,3.789,3.928,19.913,37.753,IRGA,EBF,,,10,24.2,Site II
China,CN-BTM,Baotianman Henan,20003,2005,8,238,33.466,111.916,33.25,111.75,4.958,5.14,17.287,28.6,IRGA,EBF,,,10,24.2,Site I
China,CN-BTM,Baotianman Henan,20003,2005,9,244,33.466,111.916,33.25,111.75,4.33,4.489,17.38,37.476,IRGA,EBF,,,10,21.5,Site V
China,CN-BTM,Baotianman Henan,20003,2005,9,246,33.466,111.916,33.25,111.75,4.859,5.037,19.807,30.334,IRGA,EBF,,,10,21.5,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,9,248,33.466,111.916,33.25,111.75,2.982,3.091,14.851,32.053,IRGA,EBF,,,10,21.5,Site III
China,CN-BTM,Baotianman Henan,20003,2005,9,248,33.466,111.916,33.25,111.75,2.312,2.397,15.415,46.151,IRGA,EBF,,,10,21.5,Site II
China,CN-BTM,Baotianman Henan,20003,2005,9,252,33.466,111.916,33.25,111.75,2.914,3.021,12.78,31.508,IRGA,EBF,,,10,21.5,Site I
China,CN-BTM,Baotianman Henan,20003,2005,9,258,33.466,111.916,33.25,111.75,2.482,2.573,13.01,35.502,IRGA,EBF,,,10,21.5,Site V
China,CN-BTM,Baotianman Henan,20003,2005,9,260,33.466,111.916,33.25,111.75,3.165,3.281,14.892,28.53,IRGA,EBF,,,10,21.5,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,9,262,33.466,111.916,33.25,111.75,2.631,2.727,16.025,40.183,IRGA,EBF,,,10,21.5,Site II
China,CN-BTM,Baotianman Henan,20003,2005,9,265,33.466,111.916,33.25,111.75,2.132,2.21,12.62,31.099,IRGA,EBF,,,10,21.5,Site III
China,CN-BTM,Baotianman Henan,20003,2005,9,266,33.466,111.916,33.25,111.75,2.488,2.579,9.875,41.179,IRGA,EBF,,,10,21.5,Site I
China,CN-BTM,Baotianman Henan,20003,2005,10,274,33.466,111.916,33.25,111.75,2.378,2.465,10.531,39.65,IRGA,EBF,,,13,15.1,Site V
China,CN-BTM,Baotianman Henan,20003,2005,10,275,33.466,111.916,33.25,111.75,2.612,2.708,12.759,28.948,IRGA,EBF,,,13,15.1,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,10,275,33.466,111.916,33.25,111.75,2.565,2.659,13.83,33.077,IRGA,EBF,,,13,15.1,Site II
China,CN-BTM,Baotianman Henan,20003,2005,10,280,33.466,111.916,33.25,111.75,3.721,3.857,16.5,32.053,IRGA,EBF,,,13,15.1,Site III
China,CN-BTM,Baotianman Henan,20003,2005,10,280,33.466,111.916,33.25,111.75,2.196,2.276,8.371,35.661,IRGA,EBF,,,13,15.1,Site I
China,CN-BTM,Baotianman Henan,20003,2005,10,288,33.466,111.916,33.25,111.75,2.066,2.142,9.742,35.275,IRGA,EBF,,,13,15.1,Site V
China,CN-BTM,Baotianman Henan,20003,2005,10,290,33.466,111.916,33.25,111.75,1.964,2.036,9.93,43.182,IRGA,EBF,,,13,15.1,Site II
China,CN-BTM,Baotianman Henan,20003,2005,10,291,33.466,111.916,33.25,111.75,2.826,2.93,17.21,27.475,IRGA,EBF,,,13,15.1,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,10,294,33.466,111.916,33.25,111.75,2.036,2.11,6.97,28.791,IRGA,EBF,,,13,15.1,Site I
China,CN-BTM,Baotianman Henan,20003,2005,10,297,33.466,111.916,33.25,111.75,1.462,1.515,7.851,30.702,IRGA,EBF,,,13,15.1,Site III
China,CN-BTM,Baotianman Henan,20003,2005,10,300,33.466,111.916,33.25,111.75,1.496,1.551,5.175,30.155,IRGA,EBF,,,13,15.1,Site V
China,CN-BTM,Baotianman Henan,20003,2005,10,304,33.466,111.916,33.25,111.75,2.184,2.264,13.686,27.647,IRGA,EBF,,,13,15.1,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,10,304,33.466,111.916,33.25,111.75,1.621,1.68,7.234,37.925,IRGA,EBF,,,13,15.1,Site II
China,CN-BTM,Baotianman Henan,20003,2005,11,308,33.466,111.916,33.25,111.75,1.955,2.026,5.568,27.121,IRGA,EBF,,,10,11.4,Site I
China,CN-BTM,Baotianman Henan,20003,2005,11,311,33.466,111.916,33.25,111.75,1.316,1.364,6.536,31.417,IRGA,EBF,,,10,11.4,Site III
China,CN-BTM,Baotianman Henan,20003,2005,11,317,33.466,111.916,33.25,111.75,1.374,1.424,3.393,27.186,IRGA,EBF,,,10,11.4,Site V
China,CN-BTM,Baotianman Henan,20003,2005,11,318,33.466,111.916,33.25,111.75,1.952,2.023,8.585,27.078,IRGA,EBF,,,10,11.4,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,11,318,33.466,111.916,33.25,111.75,1.384,1.434,5.54,32.242,IRGA,EBF,,,10,11.4,Site II
China,CN-BTM,Baotianman Henan,20003,2005,11,322,33.466,111.916,33.25,111.75,1.45,1.503,3.765,,IRGA,EBF,,,10,11.4,Site I
China,CN-BTM,Baotianman Henan,20003,2005,11,327,33.466,111.916,33.25,111.75,1.153,1.195,3.795,27.046,IRGA,EBF,,,10,11.4,Site III
China,CN-BTM,Baotianman Henan,20003,2005,11,331,33.466,111.916,33.25,111.75,1.08,1.119,0.218,,IRGA,EBF,,,10,11.4,Site V
China,CN-BTM,Baotianman Henan,20003,2005,11,334,33.466,111.916,33.25,111.75,1.863,1.931,7.751,25.769,IRGA,EBF,,,10,11.4,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,11,334,33.466,111.916,33.25,111.75,1.169,1.212,3.446,28.265,IRGA,EBF,,,10,11.4,Site II
China,CN-SPT,Shapotou lanzhou,20015,2007,10,284,37.533,105.033,37.75,105.25,0.667,0.667,10.804,6.984,Alkali absorption,BSV,,,16,7.9,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2007,10,284,37.533,105.033,37.75,105.25,0.588,0.588,10.804,6.984,Alkali absorption,BSV,,,16,7.9,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2007,10,284,37.533,105.033,37.75,105.25,0.471,0.471,10.804,6.984,Alkali absorption,BSV,,,16,7.9,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2007,10,284,37.533,105.033,37.75,105.25,0.316,0.316,10.804,6.984,Alkali absorption,BSV,,,16,7.9,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2007,10,284,37.533,105.033,37.75,105.25,0.464,0.464,10.804,6.984,Alkali absorption,BSV,,,16,7.9,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2007,10,284,37.533,105.033,37.75,105.25,0.205,0.205,10.804,6.984,Alkali absorption,BSV,,,16,7.9,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2007,10,284,37.533,105.033,37.75,105.25,0.211,0.211,10.804,6.984,Alkali absorption,BSV,,,16,7.9,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2007,10,284,37.533,105.033,37.75,105.25,0.135,0.135,10.804,6.984,Alkali absorption,BSV,,,16,7.9,Sand
China,CN-SPT,Shapotou lanzhou,20015,2007,10,292,37.533,105.033,37.75,105.25,0.156,0.156,8.022,5.966,Alkali absorption,BSV,,,16,7.9,Sand
China,CN-SPT,Shapotou lanzhou,20015,2007,10,292,37.533,105.033,37.75,105.25,0.182,0.182,8.022,5.966,Alkali absorption,BSV,,,16,7.9,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2007,10,292,37.533,105.033,37.75,105.25,0.148,0.148,8.022,5.966,Alkali absorption,BSV,,,16,7.9,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2007,10,292,37.533,105.033,37.75,105.25,0.327,0.327,8.022,5.966,Alkali absorption,BSV,,,16,7.9,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2007,10,292,37.533,105.033,37.75,105.25,0.215,0.215,8.022,5.966,Alkali absorption,BSV,,,16,7.9,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2007,10,292,37.533,105.033,37.75,105.25,0.428,0.428,8.022,5.966,Alkali absorption,BSV,,,16,7.9,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2007,10,292,37.533,105.033,37.75,105.25,0.502,0.502,8.022,5.966,Alkali absorption,BSV,,,16,7.9,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2007,10,292,37.533,105.033,37.75,105.25,0.645,0.645,8.022,5.966,Alkali absorption,BSV,,,16,7.9,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,4,104,37.533,105.033,37.75,105.25,0.791,0.791,12.659,6.745,Alkali absorption,BSV,,,16,12.2,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,4,104,37.533,105.033,37.75,105.25,0.741,0.741,12.659,6.745,Alkali absorption,BSV,,,16,12.2,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,4,104,37.533,105.033,37.75,105.25,0.736,0.736,12.659,6.745,Alkali absorption,BSV,,,16,12.2,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,4,104,37.533,105.033,37.75,105.25,0.358,0.358,12.659,6.745,Alkali absorption,BSV,,,16,12.2,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,4,104,37.533,105.033,37.75,105.25,0.464,0.464,12.659,6.745,Alkali absorption,BSV,,,16,12.2,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,4,104,37.533,105.033,37.75,105.25,0.255,0.255,12.659,6.745,Alkali absorption,BSV,,,16,12.2,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,4,104,37.533,105.033,37.75,105.25,0.288,0.288,12.659,6.745,Alkali absorption,BSV,,,16,12.2,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,4,104,37.533,105.033,37.75,105.25,0.32,0.32,12.659,6.745,Alkali absorption,BSV,,,16,12.2,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,4,115,37.533,105.033,37.75,105.25,0.191,0.191,8.95,10.103,Alkali absorption,BSV,,,16,12.2,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,4,115,37.533,105.033,37.75,105.25,0.217,0.217,8.95,10.103,Alkali absorption,BSV,,,16,12.2,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,4,115,37.533,105.033,37.75,105.25,0.227,0.227,8.95,10.103,Alkali absorption,BSV,,,16,12.2,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,4,115,37.533,105.033,37.75,105.25,0.421,0.421,8.95,10.103,Alkali absorption,BSV,,,16,12.2,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,4,115,37.533,105.033,37.75,105.25,0.445,0.445,8.95,10.103,Alkali absorption,BSV,,,16,12.2,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,4,115,37.533,105.033,37.75,105.25,0.52,0.52,8.95,10.103,Alkali absorption,BSV,,,16,12.2,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,4,115,37.533,105.033,37.75,105.25,0.569,0.569,8.95,10.103,Alkali absorption,BSV,,,16,12.2,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,4,115,37.533,105.033,37.75,105.25,0.726,0.726,8.95,10.103,Alkali absorption,BSV,,,16,12.2,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,5,127,37.533,105.033,37.75,105.25,0.403,0.403,23.124,3.448,Alkali absorption,BSV,,,15,17.8,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,5,127,37.533,105.033,37.75,105.25,0.425,0.425,23.124,3.448,Alkali absorption,BSV,,,15,17.8,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,5,127,37.533,105.033,37.75,105.25,0.376,0.376,23.124,3.448,Alkali absorption,BSV,,,15,17.8,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,5,127,37.533,105.033,37.75,105.25,0.416,0.416,23.124,3.448,Alkali absorption,BSV,,,15,17.8,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,5,127,37.533,105.033,37.75,105.25,0.421,0.421,23.124,3.448,Alkali absorption,BSV,,,15,17.8,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,5,127,37.533,105.033,37.75,105.25,0.313,0.313,23.124,3.448,Alkali absorption,BSV,,,15,17.8,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,5,127,37.533,105.033,37.75,105.25,0.388,0.388,23.124,3.448,Alkali absorption,BSV,,,15,17.8,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,5,142,37.533,105.033,37.75,105.25,0.309,0.309,21.8,2.608,Alkali absorption,BSV,,,15,17.8,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,5,142,37.533,105.033,37.75,105.25,0.298,0.298,21.8,2.608,Alkali absorption,BSV,,,15,17.8,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,5,142,37.533,105.033,37.75,105.25,0.313,0.313,21.8,2.608,Alkali absorption,BSV,,,15,17.8,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,5,142,37.533,105.033,37.75,105.25,0.457,0.457,21.8,2.608,Alkali absorption,BSV,,,15,17.8,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,5,142,37.533,105.033,37.75,105.25,0.451,0.451,21.8,2.608,Alkali absorption,BSV,,,15,17.8,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,5,142,37.533,105.033,37.75,105.25,0.448,0.448,21.8,2.608,Alkali absorption,BSV,,,15,17.8,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,5,142,37.533,105.033,37.75,105.25,0.483,0.483,21.8,2.608,Alkali absorption,BSV,,,15,17.8,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,5,142,37.533,105.033,37.75,105.25,0.468,0.468,21.8,2.608,Alkali absorption,BSV,,,15,17.8,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,6,166,37.533,105.033,37.75,105.25,0.404,0.404,26.436,3.268,Alkali absorption,BSV,,,16,21.8,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,6,166,37.533,105.033,37.75,105.25,0.527,0.527,26.436,3.268,Alkali absorption,BSV,,,16,21.8,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,6,166,37.533,105.033,37.75,105.25,0.491,0.491,26.436,3.268,Alkali absorption,BSV,,,16,21.8,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,6,166,37.533,105.033,37.75,105.25,0.53,0.53,26.436,3.268,Alkali absorption,BSV,,,16,21.8,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,6,166,37.533,105.033,37.75,105.25,0.486,0.486,26.436,3.268,Alkali absorption,BSV,,,16,21.8,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,6,166,37.533,105.033,37.75,105.25,0.45,0.45,26.436,3.268,Alkali absorption,BSV,,,16,21.8,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,6,166,37.533,105.033,37.75,105.25,0.377,0.377,26.436,3.268,Alkali absorption,BSV,,,16,21.8,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,6,166,37.533,105.033,37.75,105.25,0.381,0.381,26.436,3.268,Alkali absorption,BSV,,,16,21.8,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,6,181,37.533,105.033,37.75,105.25,0.28,0.28,29.351,3.448,Alkali absorption,BSV,,,16,21.8,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,6,181,37.533,105.033,37.75,105.25,0.284,0.284,29.351,3.448,Alkali absorption,BSV,,,16,21.8,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,6,181,37.533,105.033,37.75,105.25,0.32,0.32,29.351,3.448,Alkali absorption,BSV,,,16,21.8,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,6,181,37.533,105.033,37.75,105.25,0.428,0.428,29.351,3.448,Alkali absorption,BSV,,,16,21.8,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,6,181,37.533,105.033,37.75,105.25,0.365,0.365,29.351,3.448,Alkali absorption,BSV,,,16,21.8,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,6,181,37.533,105.033,37.75,105.25,0.354,0.354,29.351,3.448,Alkali absorption,BSV,,,16,21.8,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,6,181,37.533,105.033,37.75,105.25,0.396,0.396,29.351,3.448,Alkali absorption,BSV,,,16,21.8,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,6,181,37.533,105.033,37.75,105.25,0.462,0.462,29.351,3.448,Alkali absorption,BSV,,,16,21.8,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,7,197,37.533,105.033,37.75,105.25,0.815,0.815,24.052,5.726,Alkali absorption,BSV,,,16,23.1,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,7,197,37.533,105.033,37.75,105.25,0.672,0.672,24.052,5.726,Alkali absorption,BSV,,,16,23.1,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,7,197,37.533,105.033,37.75,105.25,0.519,0.519,24.052,5.726,Alkali absorption,BSV,,,16,23.1,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,7,197,37.533,105.033,37.75,105.25,0.451,0.451,24.052,5.726,Alkali absorption,BSV,,,16,23.1,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,7,197,37.533,105.033,37.75,105.25,0.471,0.471,24.052,5.726,Alkali absorption,BSV,,,16,23.1,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,7,197,37.533,105.033,37.75,105.25,0.162,0.162,24.052,5.726,Alkali absorption,BSV,,,16,23.1,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,7,197,37.533,105.033,37.75,105.25,0.319,0.319,24.052,5.726,Alkali absorption,BSV,,,16,23.1,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,7,197,37.533,105.033,37.75,105.25,0.28,0.28,24.052,5.726,Alkali absorption,BSV,,,16,23.1,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,7,209,37.533,105.033,37.75,105.25,0.108,0.108,28.291,2.248,Alkali absorption,BSV,,,16,23.1,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,7,209,37.533,105.033,37.75,105.25,0.062,0.062,28.291,2.248,Alkali absorption,BSV,,,16,23.1,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,7,209,37.533,105.033,37.75,105.25,0.155,0.155,28.291,2.248,Alkali absorption,BSV,,,16,23.1,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,7,209,37.533,105.033,37.75,105.25,0.284,0.284,28.291,2.248,Alkali absorption,BSV,,,16,23.1,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,7,209,37.533,105.033,37.75,105.25,0.263,0.263,28.291,2.248,Alkali absorption,BSV,,,16,23.1,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,7,209,37.533,105.033,37.75,105.25,0.296,0.296,28.291,2.248,Alkali absorption,BSV,,,16,23.1,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,7,209,37.533,105.033,37.75,105.25,0.327,0.327,28.291,2.248,Alkali absorption,BSV,,,16,23.1,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,7,209,37.533,105.033,37.75,105.25,0.311,0.311,28.291,2.248,Alkali absorption,BSV,,,16,23.1,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,9,245,37.533,105.033,37.75,105.25,0.347,0.347,19.018,4.167,Alkali absorption,BSV,,,16,15.4,Grass since 1956
China,CN-SPT,Shapotou lanzhou,20015,2008,9,245,37.533,105.033,37.75,105.25,0.355,0.355,19.018,4.167,Alkali absorption,BSV,,,16,15.4,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,9,245,37.533,105.033,37.75,105.25,0.359,0.359,19.018,4.167,Alkali absorption,BSV,,,16,15.4,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,9,245,37.533,105.033,37.75,105.25,0.306,0.306,19.018,4.167,Alkali absorption,BSV,,,16,15.4,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,9,245,37.533,105.033,37.75,105.25,0.32,0.32,19.018,4.167,Alkali absorption,BSV,,,16,15.4,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,9,245,37.533,105.033,37.75,105.25,0.148,0.148,19.018,4.167,Alkali absorption,BSV,,,16,15.4,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,9,245,37.533,105.033,37.75,105.25,0.226,0.226,19.018,4.167,Alkali absorption,BSV,,,16,15.4,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,9,245,37.533,105.033,37.75,105.25,0.237,0.237,19.018,4.167,Alkali absorption,BSV,,,16,15.4,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,9,257,37.533,105.033,37.75,105.25,0.251,0.251,24.184,1.948,Alkali absorption,BSV,,,16,15.4,Grass Grid
China,CN-SPT,Shapotou lanzhou,20015,2008,9,257,37.533,105.033,37.75,105.25,0.233,0.233,24.184,1.948,Alkali absorption,BSV,,,16,15.4,Sand
China,CN-SPT,Shapotou lanzhou,20015,2008,9,257,37.533,105.033,37.75,105.25,0.191,0.191,24.184,1.948,Alkali absorption,BSV,,,16,15.4,Grass since 2007
China,CN-SPT,Shapotou lanzhou,20015,2008,9,257,37.533,105.033,37.75,105.25,0.363,0.363,24.184,1.948,Alkali absorption,BSV,,,16,15.4,Grass since 1989
China,CN-SPT,Shapotou lanzhou,20015,2008,9,257,37.533,105.033,37.75,105.25,0.363,0.363,24.184,1.948,Alkali absorption,BSV,,,16,15.4,Grass since 1987
China,CN-SPT,Shapotou lanzhou,20015,2008,9,257,37.533,105.033,37.75,105.25,0.447,0.447,24.184,1.948,Alkali absorption,BSV,,,16,15.4,Grass since 1981
China,CN-SPT,Shapotou lanzhou,20015,2008,9,257,37.533,105.033,37.75,105.25,0.443,0.443,24.184,1.948,Alkali absorption,BSV,,,16,15.4,Grass since 1964
China,CN-SPT,Shapotou lanzhou,20015,2008,9,257,37.533,105.033,37.75,105.25,0.413,0.413,24.184,1.948,Alkali absorption,BSV,,,16,15.4,Grass since 1956
China,CN-YTS,Yanting sichuan,20016,2002,12,337,31.266,105.45,31.25,105.25,0.756,0.756,,,Gas chromatography,CRO,,,12,7.1,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2002,12,337,31.266,105.45,31.25,105.25,1.189,1.189,,,Gas chromatography,CRO,,,12,7.1,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2002,12,342,31.266,105.45,31.25,105.25,1.877,1.877,,,Gas chromatography,CRO,,,12,7.1,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2002,12,342,31.266,105.45,31.25,105.25,0.732,0.732,,,Gas chromatography,CRO,,,12,7.1,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2002,12,346,31.266,105.45,31.25,105.25,0.25,0.25,,,Gas chromatography,CRO,,,12,7.1,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2002,12,346,31.266,105.45,31.25,105.25,1.878,1.878,,,Gas chromatography,CRO,,,12,7.1,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2002,12,352,31.266,105.45,31.25,105.25,1.472,1.472,,,Gas chromatography,CRO,,,12,7.1,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2002,12,352,31.266,105.45,31.25,105.25,0.608,0.608,,,Gas chromatography,CRO,,,12,7.1,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2002,12,356,31.266,105.45,31.25,105.25,0.66,0.66,,,Gas chromatography,CRO,,,12,7.1,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2002,12,356,31.266,105.45,31.25,105.25,1.83,1.83,,,Gas chromatography,CRO,,,12,7.1,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2002,12,362,31.266,105.45,31.25,105.25,0.865,0.865,,,Gas chromatography,CRO,,,12,7.1,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2002,12,362,31.266,105.45,31.25,105.25,0.609,0.609,,,Gas chromatography,CRO,,,12,7.1,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,1,1,31.266,105.45,31.25,105.25,0.662,0.662,,,Gas chromatography,CRO,,,14,6.3,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,1,1,31.266,105.45,31.25,105.25,1.553,1.553,,,Gas chromatography,CRO,,,14,6.3,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,1,6,31.266,105.45,31.25,105.25,1.808,1.808,,,Gas chromatography,CRO,,,14,6.3,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,1,6,31.266,105.45,31.25,105.25,0.562,0.562,,,Gas chromatography,CRO,,,14,6.3,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,1,11,31.266,105.45,31.25,105.25,0.334,0.334,,,Gas chromatography,CRO,,,14,6.3,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,1,11,31.266,105.45,31.25,105.25,1.275,1.275,,,Gas chromatography,CRO,,,14,6.3,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,1,16,31.266,105.45,31.25,105.25,1.786,1.786,,,Gas chromatography,CRO,,,14,6.3,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,1,16,31.266,105.45,31.25,105.25,0.488,0.488,,,Gas chromatography,CRO,,,14,6.3,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,1,21,31.266,105.45,31.25,105.25,0.693,0.693,,,Gas chromatography,CRO,,,14,6.3,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,1,21,31.266,105.45,31.25,105.25,1.863,1.863,,,Gas chromatography,CRO,,,14,6.3,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,1,25,31.266,105.45,31.25,105.25,2.627,2.627,,,Gas chromatography,CRO,,,14,6.3,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,1,25,31.266,105.45,31.25,105.25,0.796,0.796,,,Gas chromatography,CRO,,,14,6.3,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,1,30,31.266,105.45,31.25,105.25,1.433,1.433,,,Gas chromatography,CRO,,,14,6.3,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,1,30,31.266,105.45,31.25,105.25,5.147,5.147,,,Gas chromatography,CRO,,,14,6.3,Control-Normal
